UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,RUL_synthetic,power,S_PWF_soft,S_PWF_hard,S_HDF,S_OSF,S_TWF_extra,S_RNF,RUL_base
9355,M24214,M,298.2,308.8,1607,31.9,39,0,0,0,0,0,0,206.07478615846549,5368.2802226256545,0.0,0.0,0.0,0.0,2.266179614208589e-06,0.0,201.0
9356,L56535,L,298.3,308.9,1708,28.0,42,0,0,0,0,0,0,193.24103881914945,5008.117568842609,0.0,0.0,0.0,0.0,3.059022269256247e-06,0.0,198.0
9357,L56536,L,298.3,308.9,1270,52.7,44,0,0,0,0,0,0,195.2813684719487,7008.788490403708,0.0,0.0,0.01798620996209275,0.0,3.736297983892476e-06,0.0,196.0
9358,M24217,M,298.3,308.9,1646,25.4,46,0,0,0,0,0,0,194.991214490539,4378.165409944783,0.0,0.0,0.0,0.0,4.563524285327645e-06,0.0,194.0
9359,L56538,L,298.2,308.7,1407,45.1,49,0,0,0,0,0,0,199.90136862537088,6645.065364946595,0.0,0.0,0.0,0.0,6.16011246661963e-06,0.0,191.0
9360,M24219,M,298.1,308.7,1581,47.4,51,0,0,0,0,0,0,189.58461792442128,7847.635616814232,0.0,0.0,0.0,0.0,7.523977331136453e-06,0.0,189.0
9361,L56540,L,298.0,308.6,1532,42.6,54,0,0,0,0,0,0,193.38078186609584,6834.346322325379,0.0,0.0,0.0,0.0,1.015630439496253e-05,0.0,186.0
9362,L56541,L,298.0,308.6,1610,33.1,56,0,0,0,0,0,0,187.57119021144487,5580.620470081789,0.0,0.0,0.0,0.0,1.2404935411305766e-05,0.0,184.0
9363,M24222,M,298.0,308.5,1682,33.0,58,0,0,0,0,0,0,185.0533095065317,5812.574727671836,0.0,0.0,0.0,0.0,1.5151418164850468e-05,0.0,182.0
9364,L56543,L,297.9,308.5,1519,34.3,61,0,0,0,0,0,0,180.40862319686372,5456.077265317977,0.0,0.0,0.0,0.0,2.0452264415637335e-05,0.0,179.0
9365,L56544,L,297.9,308.5,1683,28.5,63,0,0,0,0,0,0,178.7145998176398,5022.935414192041,0.0,0.0,0.0,0.0,2.4980440856267932e-05,0.0,177.0
9366,M24225,M,298.0,308.6,1254,55.8,65,0,0,0,0,0,0,179.13674006782313,7327.576368938977,0.0,0.0,0.017986209962090743,0.0,3.0511162486976497e-05,0.0,175.0
9367,L56546,L,298.0,308.5,1461,48.0,68,0,0,0,0,0,0,172.05455144308254,7343.786987031501,0.0,0.0,0.0,0.0,4.1185717448326286e-05,0.0,172.0
9368,L56547,L,297.9,308.5,1472,45.1,70,0,0,0,0,0,0,172.50730560944294,6952.0513270798765,0.0,0.0,0.0,0.0,5.0304303017551214e-05,0.0,170.0
9369,L56548,L,297.7,308.4,1510,38.6,72,0,0,0,0,0,0,164.781875211355,6103.695646904489,0.0,0.0,0.0,0.0,6.144174602214718e-05,0.0,168.0
9370,M24229,M,297.7,308.3,1547,36.8,74,0,0,0,0,0,0,170.7494894477335,5961.653771060182,0.0,0.0,0.0,0.0,7.50450159711e-05,0.0,166.0
9371,H38784,H,297.7,308.4,1418,51.9,77,0,0,0,0,0,0,166.83856525362606,7706.766602227266,0.0,0.0,0.0,0.0,0.00010129990980873922,0.0,163.0
9372,L56551,L,297.7,308.4,1289,51.3,82,0,0,0,0,0,0,165.3966945802907,6924.667111116085,0.0,0.0,0.014774031693273378,0.0,0.0001670142184809518,0.0,158.0
9373,L56552,L,297.7,308.4,1487,41.4,84,0,0,0,0,0,0,149.86526811201543,6446.736620725471,0.0,0.0,0.0,0.0,0.0002039908727992137,0.0,156.0
9374,L56553,L,297.7,308.5,1453,45.5,86,0,0,0,0,0,0,153.30483719759215,6923.180090593387,0.0,0.0,0.0,0.0,0.00024915388939429883,0.0,154.0
9375,M24234,M,297.8,308.5,1466,44.7,88,0,0,0,0,0,0,141.82234897340712,6862.3064969423285,0.0,0.0,0.0,0.0,0.0003043155690056533,0.0,152.0
9376,H38789,H,297.7,308.4,1288,49.5,91,0,0,0,0,0,0,149.29827311442315,6676.512707409028,0.0,0.0,0.014774031693273378,0.0,0.0004107786776476327,0.0,149.0
9377,H38790,H,297.7,308.4,1738,27.7,96,0,0,0,0,0,0,134.1236977951773,5041.481282823733,0.0,0.0,0.0,0.0,0.0006772414961977011,0.0,144.0
9378,H38791,H,297.7,308.3,1488,41.0,101,0,0,0,0,0,0,136.68716448212228,6388.742820340203,0.0,0.0,0.0,0.0,0.0011165334062956276,0.0,139.0
9379,L56558,L,297.6,308.3,1816,28.8,106,0,0,0,0,0,0,118.1659398277633,5476.926968562302,0.0,0.0,0.0,0.0,0.00184071904963424,0.0,134.0
9380,L56559,L,297.5,308.2,1419,48.5,108,0,0,0,0,0,0,137.28735347926653,7206.970626967665,0.0,0.0,0.0,0.0,0.0022481677023329528,0.0,132.0
9381,L56560,L,297.4,308.1,1435,45.7,110,0,0,0,0,0,0,130.30613805120285,6867.469180869729,0.0,0.0,0.0,0.0,0.0027457815610133244,0.0,130.0
9382,M24241,M,297.5,308.1,1480,42.4,112,0,0,0,0,0,0,125.54181072066596,6571.374073268889,0.0,0.0,0.0,0.0,0.0033535013046647813,0.0,128.0
9383,L56562,L,297.5,308.2,1610,33.6,115,0,0,0,0,0,0,130.4500953833979,5664.9198729531145,0.0,0.0,0.0,0.0,0.00452622223240535,0.0,125.0
9384,H38797,H,297.5,308.1,1548,38.2,117,0,0,0,0,0,0,121.6246211037016,6192.456111343914,0.0,0.0,0.0,0.0,0.005527786369235996,0.0,123.0
9385,M24244,M,297.6,308.1,1379,57.4,122,0,0,0,0,0,0,115.63740458104147,8289.050328594622,0.0,0.0,0.02188127093613046,0.0,0.009110511944006455,0.0,118.0
9386,M24245,M,297.5,308.1,1907,23.5,125,0,0,0,0,0,0,107.16817154945736,4692.963465809993,0.0,0.0,0.0,0.0,0.0122939862127742,0.0,115.0
9387,M24246,M,297.5,308.0,2033,16.7,128,0,0,0,0,0,0,110.11163814958499,3555.3508780430807,0.0,0.0,0.0,0.0,0.016588010801744213,0.0,112.0
9388,H38801,H,297.4,307.9,1390,52.0,131,0,0,0,0,0,0,113.11242704269831,7569.143900049008,0.0,0.0,0.0,0.0,0.022378485212763317,0.0,109.0
9389,M24248,M,297.5,307.9,1544,37.9,136,0,0,0,0,0,0,99.13604843417616,6127.948742190202,0.0,0.0,0.0,0.0,0.03684239899435986,0.0,104.0
9390,L56569,L,297.6,308.0,1258,57.4,139,0,0,0,0,0,0,98.11914802486078,7561.729741386536,0.0,0.0,0.026596993576867015,0.0,0.04966801650056957,0.0,101.0
9391,M24250,M,297.5,308.0,1560,39.0,141,0,0,0,0,0,0,98.72271039848268,6371.1499014801,0.0,0.0,0.0,0.0,0.0605980149158411,0.0,99.0
9392,H38805,H,297.6,308.2,2071,18.5,144,0,0,0,0,0,0,96.72848395242877,4012.180337777085,0.0,0.0,0.0,0.0,0.0816257115315989,0.0,96.0
9393,L56572,L,297.6,308.1,1437,46.3,149,0,0,0,0,0,0,94.21554299163068,6967.3299393518355,0.0,0.0,0.0,0.0,0.1338691782766478,0.0,91.0
9394,H38807,H,297.7,308.2,1489,43.0,151,0,0,0,0,0,0,95.44323245520259,6704.891761046456,0.0,0.0,0.0,0.0,0.16302499371440932,0.0,89.0
9395,L56574,L,297.7,308.2,1334,53.0,156,0,0,0,0,0,0,77.61915052214691,7403.896126470185,0.0,0.0,0.02188127093613046,0.0,0.26596993576865857,0.0,84.0
9396,L56575,L,297.7,308.2,1500,39.9,158,0,0,0,0,0,0,80.02156971177901,6267.477343911637,0.0,0.0,0.0,0.0,0.32295464698450493,0.0,82.0
9397,L56576,L,297.8,308.3,1498,47.3,160,0,0,0,0,0,0,72.34752406953787,7419.960136905541,0.0,0.0,0.0,0.0,0.3916572279676436,0.0,80.0
9398,M24257,M,297.7,308.2,1370,53.4,162,0,0,0,0,0,0,74.73444331858039,7661.087845044069,0.0,0.0,0.02188127093613046,0.0,0.4742587317756678,0.0,78.0
9399,H38812,H,297.7,308.2,1526,40.1,165,0,0,0,0,0,0,80.21004919526524,6408.074087135294,0.0,0.0,0.0,0.0,0.6297335605699649,0.0,75.0
9400,L56579,L,297.8,308.3,1477,44.8,170,0,0,0,0,0,0,64.39407256932371,6929.264308365838,0.0,0.0,0.0,0.0,0.9975048911968514,0.0,70.0
9401,L56580,L,297.7,308.2,1446,43.9,172,0,0,0,0,0,0,62.86819762597916,6647.54722314293,0.0,0.0,0.0,0.0,1.1920292202211755,0.0,68.0
9402,M24261,M,297.7,308.2,1720,25.6,174,0,0,0,0,0,0,75.0262200719425,4611.020257428859,0.0,0.0,0.0,0.0,1.4185106490048778,0.0,66.0
9403,L56582,L,297.7,308.1,1734,30.7,177,0,0,0,0,0,0,59.78428119625845,5574.630500088944,0.0,0.0,0.0,0.0,1.8242552380635635,0.0,63.0
9404,L56583,L,297.7,308.1,1697,29.1,179,0,0,0,0,0,0,60.75979973958248,5171.344251147623,0.0,0.0,0.0,0.0,2.141650169574414,0.0,61.0
9405,L56584,L,297.7,308.2,2007,19.3,181,0,0,0,0,0,0,57.23407650173568,4056.3301865355334,0.0,0.0,0.0,0.0,2.4973989440488236,0.0,59.0
9406,M24265,M,297.7,308.1,1469,48.8,183,0,0,0,0,0,0,54.643785226058114,7507.066029214074,0.0,0.0,0.0,0.0,2.8905049737499597,0.0,57.0
9407,M24266,M,297.7,308.1,2189,15.6,186,0,0,0,0,0,0,54.01017069107457,3576.0120857281895,0.0,0.0,0.0,0.0,3.5434369377420456,0.0,54.0
9408,L56587,L,297.8,308.3,1435,50.1,189,0,0,0,0,0,0,45.78038352412684,7528.66971469526,0.0,0.0,0.0,0.0,4.25557483188341,0.0,51.0
9409,H38822,H,297.9,308.4,1637,34.5,191,0,0,0,0,0,0,55.993065670558906,5914.205250015465,0.0,0.0,0.0,0.0,4.7502081252106,0.0,49.0
9410,L56589,L,298.0,308.5,1664,28.3,196,0,0,0,0,0,0,45.05218454884543,4931.378932290922,0.0,0.0,0.0,0.0,5.98687660112452,0.0,44.0
9411,M24270,M,298.0,308.5,1666,31.0,198,0,0,0,0,0,0,41.063340917249796,5408.356472909949,0.0,0.0,0.0,0.0,6.456563062257954,0.0,42.0
9412,L56591,L,298.0,308.5,1404,46.6,201,0,0,0,0,0,0,29.681109602025682,6851.436586360908,0.0,0.0,0.0,0.0,7.109495026250039,0.0,39.0
9413,L56592,L,298.0,308.5,1702,26.7,203,0,0,0,0,0,0,27.325981123312953,4758.821719804747,0.0,0.0,0.0,0.0,7.502601055951176,0.0,37.0
9414,L56593,L,298.1,308.6,1439,44.9,205,0,0,0,0,0,0,18.685103745056608,6766.058570011848,0.0,0.0,0.0,0.0,7.8583498304255865,0.0,35.0
9415,L56594,L,298.1,308.6,1354,53.9,207,1,0,0,0,1,0,20.289765197992466,7642.510560485842,0.0,0.0,0.02188127093613046,0.07864999999999964,8.175744761936436,0.0,33.0
9416,M24275,M,298.2,308.7,1361,44.2,0,0,0,0,0,0,0,234.52555782860435,6299.542532929278,0.0,0.0,0.02188127093613046,0.0,4.587181725605271e-08,0.0,240.0
9417,M24276,M,298.1,308.5,1463,45.9,3,0,0,0,0,0,0,234.79112433558072,7032.109579868858,0.0,0.0,0.0,0.0,6.192047644322563e-08,0.0,237.0
9418,H38831,H,298.1,308.4,1515,43.8,6,0,0,0,0,0,0,231.01275692195358,6948.888790475263,0.0,0.0,0.0,0.0,8.358390031511923e-08,0.0,234.0
9419,L56598,L,298.0,308.4,1432,46.2,11,0,0,0,0,0,0,232.06738293640404,6928.091447108499,0.0,0.0,0.0,0.0,1.3780655359039253e-07,0.0,229.0
9420,L56599,L,298.0,308.4,1911,22.0,13,0,0,0,0,0,0,226.57117093372116,4402.627944740736,0.0,0.0,0.0,0.0,1.6831730413430383e-07,0.0,227.0
9421,L56600,L,298.0,308.4,1472,42.0,15,0,0,0,0,0,0,229.93730503390992,6474.194140517845,0.0,0.0,0.0,0.0,2.0558321874959877e-07,0.0,225.0
9422,M24281,M,298.1,308.5,1382,54.5,17,0,0,0,0,0,0,227.93803393572463,7887.387235857654,0.0,0.0,0.0,0.0,2.510999092692816e-07,0.0,223.0
9423,L56602,L,298.1,308.5,1665,29.6,20,0,0,0,0,0,0,216.23683653963334,5161.0084113173125,0.0,0.0,0.0,0.0,3.3894942113102103e-07,0.0,220.0
9424,L56603,L,298.1,308.5,1676,30.5,22,0,0,0,0,0,0,218.09708961766256,5353.064442206768,0.0,0.0,0.0,0.0,4.1399375473943306e-07,0.0,218.0
9425,M24284,M,298.0,308.5,1585,33.0,24,0,0,0,0,0,0,223.58811283093468,5477.366791533804,0.0,0.0,0.0,0.0,5.056531092650442e-07,0.0,216.0
9426,M24285,M,298.1,308.6,1415,46.3,27,0,0,0,0,0,0,216.31218577103803,6860.66239678695,0.0,0.0,0.0,0.0,6.825602910446287e-07,0.0,213.0
9427,L56606,L,298.1,308.7,1341,55.7,30,0,0,0,0,0,0,199.5435368986944,7821.9059729813325,0.0,0.0,0.01798620996209275,0.0,9.21359998566181e-07,0.0,210.0
9428,L56607,L,298.2,308.8,1540,34.8,32,0,0,0,0,0,0,215.31567928791313,5612.141116372806,0.0,0.0,0.0,0.0,1.12535162055095e-06,0.0,208.0
9429,H38842,H,298.2,308.8,1837,28.4,34,0,0,0,0,0,0,212.7135679105677,5463.313400396746,0.0,0.0,0.0,0.0,1.3745075389942726e-06,0.0,206.0
9430,L56609,L,298.2,308.8,1498,36.0,39,0,0,0,0,0,0,193.7465202290711,5647.326954093012,0.0,0.0,0.0,0.0,2.266179614208589e-06,0.0,201.0
9431,L56610,L,298.1,308.7,1671,28.8,41,0,0,0,0,0,0,196.9051038157291,5039.617271182603,0.0,0.0,0.0,0.0,2.7679178924036446e-06,0.0,199.0
9432,L56611,L,298.0,308.6,1430,57.0,43,0,0,0,0,0,0,200.36366960222102,8535.707239803469,0.0,0.0,0.0,0.0,3.380742340962473e-06,0.0,197.0
9433,L56612,L,298.0,308.7,1619,40.1,45,0,0,0,0,0,0,193.44215017523317,6798.60546990304,0.0,0.0,0.0,0.0,4.129247710803894e-06,0.0,195.0
9434,M24293,M,298.0,308.7,1430,51.9,47,0,0,0,0,0,0,200.75679109898292,7771.986065715791,0.0,0.0,0.0,0.0,5.043474082014516e-06,0.0,193.0
9435,L56614,L,298.0,308.6,1626,33.3,50,0,0,0,0,0,0,188.24563586887123,5670.134916758074,0.0,0.0,0.0,0.0,6.807976709118488e-06,0.0,190.0
9436,L56615,L,298.0,308.7,1443,49.3,52,0,0,0,0,0,0,183.01827948703166,7449.752907237084,0.0,0.0,0.0,0.0,8.315280276641322e-06,0.0,188.0
9437,L56616,L,298.0,308.6,1481,42.5,54,0,0,0,0,0,0,186.50960560546932,6591.323186619185,0.0,0.0,0.0,0.0,1.015630439496253e-05,0.0,186.0
9438,M24297,M,298.1,308.7,1527,43.0,56,0,0,0,0,0,0,190.5757147526837,6876.00384091198,0.0,0.0,0.0,0.0,1.2404935411305766e-05,0.0,184.0
9439,M24298,M,298.1,308.7,1315,56.8,59,0,0,0,0,0,0,179.57145745803183,7821.727949397627,0.0,0.0,0.01798620996209275,0.0,1.6744904055114527e-05,0.0,181.0
9440,M24299,M,298.1,308.8,1433,48.2,62,0,0,0,0,0,0,180.20456852254227,7233.056317967972,0.0,0.0,0.0,0.0,2.2603242979035746e-05,0.0,178.0
9441,M24300,M,298.1,308.8,1378,53.5,65,0,0,0,0,0,0,173.02184621420488,7720.254506686677,0.0,0.0,0.014774031693273378,0.0,3.0511162486976497e-05,0.0,175.0
9442,L56621,L,298.1,308.8,1432,43.4,68,0,0,0,0,0,0,177.03555812717568,6508.20711698071,0.0,0.0,0.0,0.0,4.1185717448326286e-05,0.0,172.0
9443,M24302,M,298.1,308.8,1394,47.9,70,0,0,0,0,0,0,172.44082903159355,6992.410320702994,0.0,0.0,0.0,0.0,5.0304303017551214e-05,0.0,170.0
9444,H38857,H,298.0,308.8,1411,53.8,73,0,0,0,0,0,0,163.4105848409159,7949.465106692588,0.0,0.0,0.0,0.0,6.790358698095123e-05,0.0,167.0
9445,L56624,L,298.1,308.9,2136,15.9,78,0,0,0,0,0,0,164.57030984253404,3556.5342112759326,0.0,0.0,0.0,0.0,0.00011195359505113292,0.0,162.0
9446,M24305,M,298.2,309.0,1446,45.8,80,0,0,0,0,0,0,152.23635395980824,6935.254278358683,0.0,0.0,0.0,0.0,0.00013674009084599712,0.0,160.0
9447,H38860,H,298.1,308.9,1388,53.5,83,0,0,0,0,0,0,157.56029375959292,7776.279575675695,0.0,0.0,0.0,0.0,0.00018457893295667038,0.0,157.0
9448,M24307,M,298.1,308.9,1323,51.7,88,0,0,0,0,0,0,151.05567993527816,7162.7370024051215,0.0,0.0,0.012128434984275321,0.0,0.0003043155690056533,0.0,152.0
9449,L56628,L,298.2,309.0,1780,29.3,91,0,0,0,0,0,0,147.42432106201,5461.554108510736,0.0,0.0,0.0,0.0,0.0004107786776476327,0.0,149.0
9450,M24309,M,298.1,308.8,1434,41.8,93,0,0,0,0,0,0,154.89011933678717,6277.02778557855,0.0,0.0,0.0,0.0,0.000501721646837642,0.0,147.0
9451,M24310,M,298.0,308.7,1494,42.6,96,0,0,0,0,0,0,141.81900475515172,6664.825982737675,0.0,0.0,0.0,0.0,0.0006772414961977011,0.0,144.0
9452,H38865,H,298.0,308.7,1536,39.6,99,0,0,0,0,0,0,141.44632378986356,6369.641937006378,0.0,0.0,0.0,0.0,0.0009141587385216144,0.0,141.0
9453,M24312,M,298.0,308.7,1392,53.4,104,0,0,0,0,0,0,134.86206745637986,7784.112613358646,0.0,0.0,0.0,0.0,0.001507103580597574,0.0,136.0
9454,H38867,H,298.2,309.0,1360,56.8,107,0,0,0,0,0,0,134.46271449173247,8089.391643483478,0.0,0.0,0.012128434984273958,0.0,0.0020342697805520653,0.0,133.0
9455,L56634,L,298.4,309.2,1583,35.4,112,0,0,0,0,0,0,137.85889745882494,5868.306581346518,0.0,0.0,0.0,0.0,0.0033535013046647813,0.0,128.0
9456,L56635,L,298.5,309.2,1983,20.2,114,0,0,0,0,0,0,112.13572933816378,4194.717342926164,0.0,0.0,0.0,0.0,0.004095671649860501,0.0,126.0
9457,L56636,L,298.5,309.3,1630,33.3,116,0,0,0,0,0,0,132.19024636681226,5684.083588140013,0.0,0.0,0.0,0.0,0.005002011070795639,0.0,124.0
9458,M24317,M,298.5,309.3,1692,26.7,118,0,0,0,0,0,0,124.82599848166969,4730.861545187797,0.0,0.0,0.0,0.0,0.00610879359434401,0.0,122.0
9459,L56638,L,298.4,309.1,1417,40.6,121,0,0,0,0,0,0,110.78091923935835,6024.548455985051,0.0,0.0,0.0,0.0,0.008244246863982946,0.0,119.0
9460,L56639,L,298.4,309.1,1579,36.1,123,0,0,0,0,0,0,115.56296289594259,5969.225009355334,0.0,0.0,0.0,0.0,0.01006770820085637,0.0,117.0
9461,M24320,M,298.4,309.2,1399,45.2,125,0,0,0,0,0,0,113.80510580360009,6621.932771040663,0.0,0.0,0.0,0.0,0.0122939862127742,0.0,115.0
9462,M24321,M,298.4,309.2,1414,46.4,128,0,0,0,0,0,0,115.16906920982133,6870.621245498829,0.0,0.0,0.0,0.0,0.016588010801744213,0.0,112.0
9463,L56642,L,298.5,309.3,1570,40.1,131,0,0,0,0,0,0,103.67494676838275,6592.8416230684215,0.0,0.0,0.0,0.0,0.022378485212763317,0.0,109.0
9464,M24323,M,298.5,309.3,1552,36.8,133,0,0,0,0,0,0,105.18246343613593,5980.922206002199,0.0,0.0,0.0,0.0,0.02731960763011059,0.0,107.0
9465,L56644,L,298.6,309.4,1440,48.2,136,0,0,0,0,0,0,97.00779255273571,7268.388763345346,0.0,0.0,0.0,0.0,0.03684239899435986,0.0,104.0
9466,M24325,M,298.6,309.4,1460,43.8,138,0,0,0,0,0,0,101.11874918361616,6696.6189003920035,0.0,0.0,0.0,0.0,0.044962731609411784,0.0,102.0
9467,L56646,L,298.6,309.4,1471,48.0,141,0,0,0,0,0,0,108.43737069711496,7394.052469488937,0.0,0.0,0.0,0.0,0.0605980149158411,0.0,99.0
9468,L56647,L,298.6,309.3,1702,27.6,143,0,0,0,0,0,0,98.96208687041117,4919.231440697043,0.0,0.0,0.0,0.0,0.07391541344281971,0.0,97.0
9469,L56648,L,298.6,309.4,1375,55.4,145,0,0,0,0,0,0,99.62325044620917,7977.027346240082,0.0,0.0,0.012128434984275321,0.0,0.09013298652847822,0.0,95.0
9470,L56649,L,298.6,309.4,1698,33.2,147,0,0,0,0,0,0,88.2869156422535,5903.429587213652,0.0,0.0,0.0,0.0,0.1098694263059318,0.0,93.0
9471,H38884,H,298.6,309.4,1439,47.1,149,0,0,0,0,0,0,83.82341365140735,7097.580370769668,0.0,0.0,0.0,0.0,0.1338691782766478,0.0,91.0
9472,M24331,M,298.6,309.4,1774,27.5,154,0,0,0,0,0,0,87.26650978873965,5108.753253512603,0.0,0.0,0.0,0.0,0.21881270936130465,0.0,86.0
9473,M24332,M,298.7,309.4,1375,48.3,157,0,0,0,0,0,0,85.8309260204384,6954.700736884403,0.0,0.0,0.014774031693273378,0.0,0.29312230751356316,0.0,83.0
9474,L56653,L,298.7,309.5,1446,40.0,160,0,0,0,0,0,0,78.39967400586093,6056.9906361211215,0.0,0.0,0.0,0.0,0.3916572279676436,0.0,80.0
9475,M24334,M,298.7,309.6,1455,46.8,162,0,0,0,0,0,0,86.0636696301712,7130.787005118112,0.0,0.0,0.0,0.0,0.4742587317756678,0.0,78.0
9476,L56655,L,298.8,309.6,1523,41.9,165,0,0,0,0,0,0,70.49714954217364,6682.555037279432,0.0,0.0,0.0,0.0,0.6297335605699649,0.0,75.0
9477,M24336,M,298.8,309.6,1692,31.9,167,0,0,0,0,0,0,79.83698880409437,5652.227838632612,0.0,0.0,0.0,0.0,0.7585818002124355,0.0,73.0
9478,M24337,M,298.8,309.6,1693,33.3,170,0,0,0,0,0,0,64.6307044470245,5903.775162405546,0.0,0.0,0.0,0.0,0.9975048911968514,0.0,70.0
9479,L56658,L,298.8,309.6,1890,24.0,173,0,0,0,0,0,0,65.37943075944906,4750.0880922277665,0.0,0.0,0.0,0.0,1.3010847436299784,0.0,67.0
9480,H38893,H,298.9,309.6,1600,33.5,175,0,0,0,0,0,0,67.22942927474547,5612.978874413764,0.0,0.0,0.0,0.0,1.5446526508353466,0.0,65.0
9481,M24340,M,298.9,309.6,1434,43.8,180,0,0,0,0,0,0,57.138383675137504,6577.364043261734,0.0,0.0,0.0,0.0,2.314752165009823,0.0,60.0
9482,L56661,L,298.9,309.6,1365,50.9,183,0,0,0,0,0,0,58.501563077419995,7275.771506081281,0.0,0.0,0.014774031693271725,0.0,2.8905049737499597,0.0,57.0
9483,H38896,H,298.8,309.6,1309,57.4,185,0,0,0,0,0,0,49.59528659457505,7868.286352523828,0.0,0.0,0.012128434984273958,0.0,3.318122278318339,0.0,55.0
9484,H38897,H,298.9,309.6,1546,35.3,190,0,0,0,0,0,0,40.00068506295283,5714.954971949287,0.0,0.0,0.0,0.0,4.501660026875221,0.0,50.0
9485,L56664,L,298.9,309.6,1663,33.7,195,0,0,0,0,0,0,33.1750604694624,5868.819708146605,0.0,0.0,0.0,0.0,5.7444251681165905,0.0,45.0
9486,L56665,L,298.9,309.6,1589,34.2,197,0,0,0,0,0,0,30.7058330279703,5690.869428271768,0.0,0.0,0.0,0.0,6.224593312018546,0.0,43.0
9487,M24346,M,298.9,309.6,1472,46.0,199,0,0,0,0,0,0,33.09836305742636,7090.784058662402,0.0,0.0,0.0,0.0,6.681877721681662,0.0,41.0
9488,L56667,L,298.9,309.6,1583,39.8,202,0,0,0,0,0,0,34.242687789299616,6597.700619705973,0.0,0.0,0.0,0.0,7.310585786300049,0.0,38.0
9489,M24348,M,298.9,309.6,1567,34.5,204,0,0,0,0,0,0,30.058347319705394,5661.3070414014865,0.0,0.0,0.0,0.0,7.685247834990178,0.0,36.0
9490,L56669,L,298.9,309.7,1407,41.9,207,0,0,0,0,0,0,17.016289458837164,6173.575139495838,0.0,0.0,0.0,0.0,8.175744761936436,0.0,33.0
9491,M24350,M,299.0,309.7,1418,44.7,209,0,0,0,0,0,0,15.88024844675735,6637.619790357588,0.0,0.0,0.0,0.0,8.455347349164652,0.0,31.0
9492,M24351,M,299.0,309.7,1489,40.7,212,0,0,0,0,0,0,7.804826148617067,6346.258015688157,0.0,0.0,0.0,0.0,8.807970779778824,0.0,28.0
9493,L56672,L,299.1,309.9,1586,36.6,215,0,0,0,0,0,0,4.17745319489177,6078.730457283963,0.0,0.0,0.0,0.0,9.088770389851438,0.0,25.0
9494,L56673,L,299.1,309.8,1398,55.4,217,1,0,0,0,1,0,0.0,8110.461258213553,0.0,0.0,0.0,0.5108999999999997,9.241418199787566,0.0,23.0
9495,L56674,L,299.2,309.9,1516,41.4,219,0,0,0,0,0,0,16.06888590408422,6572.463158722134,0.0,0.0,0.0,0.0,9.370266439430035,0.0,21.0
9496,H38909,H,299.3,310.0,1373,44.8,221,0,0,0,0,0,0,7.728108421929205,6441.35402531232,0.0,0.0,0.014774031693273378,0.0,9.478464369215823,0.0,19.0
9497,M24356,M,299.2,310.0,1349,50.4,226,0,0,0,0,0,0,4.280377715207848,7119.854262683619,0.0,0.0,0.012128434984273958,0.0,9.677045353015496,0.0,14.0
9498,H38911,H,299.1,309.9,1443,40.3,0,0,0,0,0,0,0,240.0,6089.757447498063,0.0,0.0,0.0,0.0,4.587181725605271e-08,0.0,240.0
9499,H38912,H,299.2,310.1,1542,36.1,5,0,0,0,0,0,0,236.13013965530098,5829.350832442005,0.0,0.0,0.0,0.0,7.562984061066411e-08,0.0,235.0
9500,L56679,L,299.2,310.1,1534,37.7,10,0,0,0,0,0,0,225.47055567487868,6056.13193412914,0.0,0.0,0.0,0.0,1.2469252630268727e-07,0.0,230.0
9501,L56680,L,299.2,310.2,1697,30.6,12,0,0,0,0,0,0,235.97708053814935,5437.908387804718,0.0,0.0,0.0,0.0,1.522997951276035e-07,0.0,228.0
9502,L56681,L,299.3,310.3,1396,47.4,14,0,0,0,0,0,0,227.40194714035138,6929.348084169935,0.0,0.0,0.0,0.0,1.8601938920883375e-07,0.0,226.0
9503,L56682,L,299.3,310.2,1495,49.2,16,0,0,0,0,0,0,223.7826834443003,7702.556868071455,0.0,0.0,0.0,0.0,2.2720459411519265e-07,0.0,224.0
9504,M24363,M,299.2,310.3,1551,44.8,18,0,0,0,0,0,0,224.18341057500834,7276.431240538535,0.0,0.0,0.0,0.0,2.775083165229879e-07,0.0,222.0
9505,L56684,L,299.2,310.3,1440,47.0,21,0,0,0,0,0,0,217.64213739942733,7087.433026498573,0.0,0.0,0.0,0.0,3.7459704159722964e-07,0.0,219.0
9506,L56685,L,299.2,310.3,1429,40.1,23,0,0,0,0,0,0,215.44445086825692,6000.745655646352,0.0,0.0,0.0,0.0,4.5753385601085563e-07,0.0,217.0
9507,H38920,H,299.3,310.4,1548,41.6,25,0,0,0,0,0,0,206.64991809607707,6743.617126489707,0.0,0.0,0.0,0.0,5.588331080223807e-07,0.0,215.0
9508,L56687,L,299.3,310.5,1505,38.8,30,0,0,0,0,0,0,204.08247078017783,6115.005380457412,0.0,0.0,0.0,0.0,9.21359998566181e-07,0.0,210.0
9509,L56688,L,299.2,310.4,1611,36.4,32,0,0,0,0,0,0,196.20257745178193,6140.8083281188965,0.0,0.0,0.0,0.0,1.12535162055095e-06,0.0,208.0
9510,M24369,M,299.2,310.4,1502,39.8,34,0,0,0,0,0,0,204.46568801943755,6260.105073151212,0.0,0.0,0.0,0.0,1.3745075389942726e-06,0.0,206.0
